Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_012176.1	0.0195027913917	0.013150277532899999	0.0100631230177	0.0502284167466	0.0372390638904	0.0290549013834	0.0209555232931	0.0290549013834	0.0195027913917	0.0009205761308320001	0.104612994731	0.026536876017200003	0.0185909897295	0.0375533212406	0.0230391119986	0.028492354357500003	0.104612994731	0.104612994731	0.0423412242197
NP_014073.1	0.026944374724699998	0.0142067661647	NA	0.005249892852800001	0.012969126789799999	0.00252817746332	0.015224929591899998	0.00252817746332	0.026944374724699998	0.000561394816235	0.0708578880482	0.108492306841	0.0302532633213	0.0260909078456	0.044727151711	0.00535322015653	0.0708578880482	0.0708578880482	0.0130547795284
NP_012002.1	0.0163557079802	0.0016062353503900001	NA	0.0228241009015	0.024894730417299997	0.00458062262634	0.052743233672000005	0.00458062262634	0.0163557079802	0.00312445867663	0.11418301443600001	NA	0.024726229468499998	0.0404926654864	0.0184450582279	0.0262837683023	0.11418301443600001	0.11418301443600001	0.0317270422258
NP_013389.1	0.0176732936948	0.037871547746599996	NA	0.0158249044239	0.0151182850826	0.0276155092308	0.0676187508283	0.0276155092308	0.0176732936948	0.00690135612155	0.020915704359400003	0.0581801306278	0.032046110302	0.0402237181788	0.0273120701223	0.018254999173	0.020915704359400003	0.020915704359400003	0.0423569009435
NP_012352.2	0.013863970548000001	0.0254562308303	NA	0.0320667207376	0.0172073588449	0.0321459349296	0.0313885519565	0.0321459349296	0.013863970548000001	0.0109301485256	0.0734277033655	0.0762751896269	0.0140877533972	0.0228677022853	0.012416416091700001	0.0239353795174	0.0734277033655	0.0734277033655	0.025150646088
NP_013412.1	0.0373289250837	0.00867588316897	0.00541640523933	0.0103992569441	0.0100544792485	0.0123929309874	0.0282714354366	0.0123929309874	0.0373289250837	0.000894351436041	0.000512956739678	0.053005306930900005	0.016534032496200002	0.0139365178001	0.0162872538624	0.0464128127244	0.000512956739678	0.000512956739678	0.00684757719905
NP_014117.1	0.012059811435	NA	NA	0.0218207879674	0.033913252591599996	0.0141808416467	0.0184666466838	0.0141808416467	0.012059811435	0.00577444551781	0.149447663689	NA	NA	NA	0.016688149157100002	0.0160612559172	0.149447663689	0.149447663689	0.112249930929
NP_013322.1	0.050237427798499996	NA	NA	0.0335230252153	0.0101685721192	0.0226033323569	0.0134473005278	0.0226033323569	0.050237427798499996	0.040023041008099995	0.182313927702	NA	NA	0.05143315002309999	0.0252821588124	0.00830808434661	0.182313927702	0.182313927702	0.0340124350325
NP_012523.2	0.0166278802374	NA	NA	0.052001761482300006	0.0255866807832	0.031713233481999996	0.025256377599	0.031713233481999996	0.0166278802374	0.006328480444100001	0.047624835735900005	0.09637325565580002	NA	0.0297399496221	0.030251870495000003	0.008287891396390001	0.047624835735900005	0.047624835735900005	0.0521668021627
NP_014187.1	0.0247093856428	0.0043383062272	0.0123499065511	0.030756911733	0.05949190049869999	0.0152277564888	0.0165608028486	0.0152277564888	0.0247093856428	0.00493392444772	0.07176045442819999	0.060283602793600004	0.0251622503584	0.0116935315677	0.0016574989408900001	0.0345182645155	0.07176045442819999	0.07176045442819999	0.0473443937815
NP_015116.1	0.0181562062214	NA	NA	NA	NA	0.037988449275599995	0.000371560336388	0.037988449275599995	0.0181562062214	NA	NA	NA	NA	0.0681474234335	NA	0.0336772758618	NA	NA	0.00377009095005
NP_010409.3	0.026583926781099998	NA	NA	NA	NA	0.07548209437739999	0.0264817797514	0.07548209437739999	0.026583926781099998	NA	NA	NA	NA	NA	NA	0.223325665804	NA	NA	0.0360021909424
NP_011020.3	0.00815233142196	0.004497635951100001	0.00801049900712	0.0021244732647200002	0.0008992961743150001	0.0291050443762	0.00843638719749	0.0291050443762	0.00815233142196	0.00369061324523	0.0207690717724	0.0482344323185	0.0185165057122	0.013554112802899998	0.034205816133099996	0.00391208072386	0.0207690717724	0.0207690717724	0.0114956868786
NP_014968.1	0.024497049564400002	NA	0.0179463063767	0.004537002247329999	0.0230002197595	0.0472895211569	0.028107569424	0.0472895211569	0.024497049564400002	0.0022966600820300003	0.00129717442753	0.022276781497	0.011332185120399999	0.0178751089095	0.0238800471319	0.026031759850699998	0.00129717442753	0.00129717442753	0.028757931931
NP_012533.1	0.050193467791800006	0.023090710215099997	0.0110280976792	0.0181043274337	0.00128035485965	0.0296099891198	0.0124564033501	0.0296099891198	0.050193467791800006	0.00470065092839	0.011452856577099999	0.052740301015	0.0104051866215	0.0450374757474	0.0245055762402	0.05190561272580001	0.011452856577099999	0.011452856577099999	0.00655163079135
NP_009530.1	0.031850141158699996	0.011981265396100001	0.0330024793698	0.0401021339725	0.0151454694554	0.032705675345799996	0.020736430647	0.032705675345799996	0.031850141158699996	0.000275869952198	0.06643388130080001	0.0703898655034	0.013032899463899999	0.0221240597326	0.07043108051869999	0.0459606848096	0.06643388130080001	0.06643388130080001	0.00481839602941
NP_009617.3	0.00473020829143	0.0417152418447	NA	0.0237714478535	0.0148915638867	0.028828895565299998	0.027604911155599998	0.028828895565299998	0.00473020829143	0.00104528290868	0.132122263973	0.0444702843057	0.04262077490590001	0.0476781214606	0.0231590119264	0.029488488596900002	0.132122263973	0.132122263973	0.0463330095744
NP_011824.1	0.010532416289600001	0.0696069918635	0.009619062913469999	0.0122703399122	0.05590946031480001	0.00399084354494	0.0197310869416	0.00399084354494	0.010532416289600001	0.0065587591910000005	0.0789125990339	0.0184012877105	0.026093519225	0.0071502722025	0.00518030604075	0.0127110893631	0.0789125990339	0.0789125990339	0.0135246112844
NP_010681.1	0.0416904339507	0.0154486154632	0.0226105160702	0.0316789510886	0.0287459748489	0.00317207415414	0.0468388448687	0.00317207415414	0.0416904339507	0.0206151587038	0.0535642561335	0.02347809222	0.008687350195190001	0.00153106512448	0.0142127174214	0.0234053417119	0.0535642561335	0.0535642561335	0.0167591877132
NP_013776.1	0.022555401032500002	NA	NA	0.00931164262101	NA	0.0334447168481	0.00346192432404	0.0334447168481	0.022555401032500002	NA	NA	NA	NA	0.0204755708093	0.0223412444754	0.024517132195799998	NA	NA	0.0321607425956
NP_013206.1	0.0204885634605	0.0477243699835	0.0298430349622	0.07928042907760001	0.037259796981599994	0.015633782359100002	0.0017375573007200002	0.015633782359100002	0.0204885634605	0.00846453616007	0.0122145981161	0.100684917615	0.040974216854599996	0.0656685678175	0.0218313542501	0.0068642582767	0.0122145981161	0.0122145981161	0.0504318091439
NP_010975.3	0.0339582743335	0.0134375357378	0.0189253672545	0.014311073329300001	0.0211740401443	0.0194017853053	0.0325344915108	0.0194017853053	0.0339582743335	0.00553825369475	0.08708798725479999	0.0215427315294	0.0103604443257	0.0432752715491	0.00317312560613	0.189565658462	0.08708798725479999	0.08708798725479999	0.000484134008943
NP_013459.1	0.031007009205999997	0.017958190564099998	0.0128052491609	0.0178396669004	0.0220612391349	0.012531251692099999	0.0278676682839	0.012531251692099999	0.031007009205999997	0.0035688889474699997	0.0879602348467	0.057560966595400005	0.0227362063447	0.008163273238489999	0.00916433427758	0.013281395803399999	0.0879602348467	0.0879602348467	0.0326065711176
NP_014930.1	0.0426339108777	0.09250083945010001	0.0222989999749	0.0175341115825	0.0341381620562	0.0247833220171	0.000842020996133	0.0247833220171	0.0426339108777	0.0103758800988	0.0268349442373	0.034087851199	0.057756700306400004	0.0173090494805	0.0125072622786	0.0104100486631	0.0268349442373	0.0268349442373	0.0232941295683
NP_011277.1	0.0213782576548	0.0143223576641	0.008317952808489999	0.0249773383128	0.0605205803229	0.050203012079800005	0.0231882445885	0.050203012079800005	0.0213782576548	0.004859501711180001	0.0481192820885	0.011481564526500001	0.0182313983339	0.0332345621623	0.006442866923529999	0.0397322637925	0.0481192820885	0.0481192820885	0.027166619707
NP_012168.3	0.047320234151800006	NA	NA	0.00867770277002	NA	0.0211586477948	0.0109323641905	0.0211586477948	0.047320234151800006	NA	NA	NA	NA	0.0634218639229	0.0122592997473	0.0448285045999	NA	NA	0.0435845440519
NP_013528.1	0.026770674928700004	NA	NA	NA	NA	0.00511899059417	0.007564472745020001	0.00511899059417	0.026770674928700004	NA	NA	NA	NA	0.013943160717200002	0.00641683355846	0.035843515210300006	NA	NA	0.0209010359764
NP_013702.1	0.0293635899583	NA	NA	NA	NA	0.00332399215637	0.0735380581343	0.00332399215637	0.0293635899583	NA	NA	NA	NA	0.006532823736920001	NA	0.0269402323708	NA	NA	0.0655414931861
NP_013485.1	0.0153943868123	NA	NA	NA	NA	0.029231543668299997	0.07716948834739999	0.029231543668299997	0.0153943868123	NA	NA	NA	NA	0.047137942305899995	NA	0.0346638606482	NA	NA	0.0159416209176
NP_011440.1	0.06418608152250001	NA	NA	NA	NA	0.0217803602202	0.0339402601187	0.0217803602202	0.06418608152250001	NA	NA	NA	NA	0.007156812886279999	NA	0.0187131579949	NA	NA	0.0366216255306
NP_013886.1	0.019037726972700002	NA	NA	NA	NA	0.0601615291409	0.0199054813288	0.0601615291409	0.019037726972700002	NA	NA	NA	NA	0.00761048025944	NA	0.00530813361166	NA	NA	0.00107647424371
NP_010808.3	0.0265974471881	NA	NA	NA	NA	0.0220840198636	0.015151669888299999	0.0220840198636	0.0265974471881	NA	NA	NA	NA	0.0144943127559	NA	0.0167782393161	NA	NA	0.0399184234376
NP_013562.3	0.031729188034	NA	NA	NA	NA	0.028889853029299997	0.018649146543099997	0.028889853029299997	0.031729188034	NA	NA	NA	NA	0.049684775942099996	NA	0.039095824358800005	NA	NA	0.0214369258039
NP_015068.1	0.019120997565	NA	NA	NA	NA	0.016758090013700003	0.0737821314295	0.016758090013700003	0.019120997565	NA	NA	NA	NA	0.026559589967799998	NA	0.0280192543805	NA	NA	0.0520648290791
NP_010341.3	0.0232758490172	NA	NA	NA	NA	0.031460920857599994	0.00301415077365	0.031460920857599994	0.0232758490172	NA	NA	NA	NA	0.030338738888500003	NA	0.0176656660954	NA	NA	0.0265666614387
NP_010505.3	0.013659531240100001	NA	NA	NA	NA	0.0351866830765	0.00433868920635	0.0351866830765	0.013659531240100001	NA	NA	NA	NA	0.016710607802600003	NA	0.03159494409	NA	NA	0.0435443889914
NP_010504.1	0.165330190197	NA	NA	NA	NA	0.415554075969	0.013482932550600001	0.415554075969	0.165330190197	NA	NA	NA	NA	0.200070708127	NA	0.0798355167511	NA	NA	0.190202706379
NP_012763.1	0.0333659297822	NA	NA	NA	NA	0.028034021871	0.08645512468260001	0.028034021871	0.0333659297822	NA	NA	NA	NA	0.0253533914861	NA	0.045732886237	NA	NA	0.0248599757488
NP_014598.1	0.016860912675	NA	NA	NA	NA	0.00219736265744	0.0011660355004000002	0.00219736265744	0.016860912675	NA	NA	NA	NA	0.0177571599505	NA	0.014810633085700001	NA	NA	0.0410949938953
NP_014600.1	0.0142028961036	NA	NA	NA	NA	0.0054249618533	0.0170741471613	0.0054249618533	0.0142028961036	NA	NA	NA	NA	0.025218661772599998	NA	0.0138682949621	NA	NA	0.00549520272994
NP_014606.1	0.014492831416799998	NA	NA	NA	NA	0.0157188356524	0.026394402259200003	0.0157188356524	0.014492831416799998	NA	NA	NA	NA	0.056725603124799996	NA	0.0010988331772599999	NA	NA	0.0293886493494
NP_013153.1	0.026978258249300002	NA	NA	NA	NA	0.0576513131312	0.00503597767593	0.0576513131312	0.026978258249300002	NA	NA	NA	NA	0.010530459687700002	NA	0.0370563805429	NA	NA	0.0448815795938
NP_116663.1	0.0425296469403	NA	NA	NA	NA	0.0207277931464	0.0154007647438	0.0207277931464	0.0425296469403	NA	NA	NA	NA	0.0201801220682	NA	0.0458368494059	NA	NA	0.0192321055047
NP_010891.1	0.0250294936394	0.14897225396400002	NA	NA	0.0795486780352	0.0225132268953	0.0025896957317399997	0.0225132268953	0.0250294936394	NA	0.167502892093	NA	0.026359424891	0.0495587061814	0.07635821447489999	0.0310616617635	0.167502892093	0.167502892093	0.0426713741624
NP_012806.1	0.0221642935454	0.0189983886657	0.0158859622343	0.0217970078926	0.0371404937877	0.00157006718609	0.00289667873065	0.00157006718609	0.0221642935454	0.004572383501590001	0.132348550071	0.0773321119808	0.024594549452800003	0.029746285137999998	0.0396584567814	0.0221120080837	0.132348550071	0.132348550071	0.0148218951334
NP_011422.1	0.0184642692351	0.0113187019719	0.0339613618341	0.00412406404672	0.0028541559515399997	0.00431821757547	0.0859164175706	0.00431821757547	0.0184642692351	0.00634673629268	0.09588160197699999	0.03984640634969999	0.0164817801393	0.010406603976500001	0.0234416293126	0.015477461896899998	0.09588160197699999	0.09588160197699999	0.024529443582
NP_010487.3	0.039157002913	0.0452744228644	0.0253762830376	0.021868947195799997	0.0131540346545	0.0714973069469	0.012960580397000002	0.0714973069469	0.039157002913	0.00449586529371	0.159684115142	0.0586962005803	0.028615110496799996	0.0199593378539	0.0227824790826	0.046850682767199996	0.159684115142	0.159684115142	0.0614399237643
NP_010515.3	0.018904662498299998	NA	0.015456738755200001	NA	0.0217939103024	0.0227362870254	0.005631936335539999	0.0227362870254	0.018904662498299998	0.006725733645500001	0.128228581277	NA	NA	0.015474493950100001	NA	0.0684477082048	0.128228581277	0.128228581277	0.0211256526747
NP_013597.1	0.0174031062516	0.011725874383399998	0.0111800455391	0.0126259414519	0.0374937230175	0.0323065548955	0.0417374966041	0.0323065548955	0.0174031062516	0.00564805512133	0.043859212890800005	0.0289828833037	0.00549474972426	0.0577988688937	0.016996118687700002	0.024512362960999998	0.043859212890800005	0.043859212890800005	0.0312005556519
NP_010609.1	0.0254853110905	NA	0.00484350393413	0.0177155481598	0.0408713258366	0.0437668526482	0.00376729853273	0.0437668526482	0.0254853110905	0.0043789664005	0.07568588891160001	0.0517506743707	0.0159614932252	0.015229744731100002	0.0240563413361	0.11118118361099999	0.07568588891160001	0.07568588891160001	0.0213741879632
NP_013629.1	0.030161835269999996	0.024677687518099997	0.00827411353461	0.025817389960799998	0.0392287696994	0.0312818479794	0.0766288261974	0.0312818479794	0.030161835269999996	0.00203987891011	0.07968376914610001	0.100381205011	0.012628107173299999	0.0534670880141	0.043259372232	0.0624636423893	0.07968376914610001	0.07968376914610001	0.086351146684
NP_014755.1	0.0183204990937	0.012818864607599999	0.0173278639503	0.034639755780300006	0.019812376961599997	0.00722669540983	0.028436326433799997	0.00722669540983	0.0183204990937	0.0102947078982	0.0429615614829	0.15272199477499998	0.011263197522799999	0.0262642488146	0.035382182913099997	0.0028641114158600004	0.0429615614829	0.0429615614829	0.0369241599249
NP_015282.1	0.024013229290800003	0.059860649108499996	0.0314125293718	0.0369954251951	0.032813955858900005	0.00367564102803	0.0318478132692	0.00367564102803	0.024013229290800003	0.0106053818579	0.0626228862126	0.3424844766	0.049397284568300004	0.0076823301087500006	0.00203494352842	0.014319270318100001	0.0626228862126	0.0626228862126	0.00465213610335
NP_012709.1	0.015529729350700001	0.0165266169559	0.0156455545984	0.014234885523299998	0.00283264254318	0.018263870609099998	0.044278303208099994	0.018263870609099998	0.015529729350700001	0.0024837255209400003	0.0625258413226	0.023900373903700003	0.0164377535976	0.0171146468685	0.013084206919200002	0.0305754230956	0.0625258413226	0.0625258413226	0.0369925387704
NP_012175.1	0.0256018917031	0.019977648690200002	0.0226782893502	0.0749513640009	0.0017210359450799998	0.009224605800370001	0.0280061649197	0.009224605800370001	0.0256018917031	0.00673072809191	0.00926772028383	0.0450020560965	0.012291843982500002	0.0411966765513	0.00019679983433200002	0.0071999596333599996	0.00926772028383	0.00926772028383	0.027240946533
NP_014297.3	0.0635194449919	0.0104821214692	0.024241211681599997	0.011858605201099999	0.0242253029318	0.00975971127523	0.016797152399	0.00975971127523	0.0635194449919	0.006358386270430001	0.0181593395692	0.045581453568900004	0.00751107105568	0.017071551427599998	0.042064939310800006	0.042487190866700004	0.0181593395692	0.0181593395692	0.0314890233986
NP_012841.1	0.050474026555199995	0.0279092381787	0.0220767997136	0.0503068704177	0.0275111039803	0.0431342466359	0.039824587807900005	0.0431342466359	0.050474026555199995	0.00413843381244	0.0331253894392	0.0775449468327	0.0155538729541	0.022863853850599997	0.0302309822343	0.0489068226825	0.0331253894392	0.0331253894392	0.0170652602639
NP_009790.3	0.0261837712461	0.00364832953486	0.0232943108792	0.0118036335673	0.04998306184640001	0.0655683152534	0.033641295329	0.0655683152534	0.0261837712461	0.0203845415881	0.0516897793862	0.0244142513122	0.0385771799411	0.0244319404278	0.00722970807884	0.0339248993351	0.0516897793862	0.0516897793862	0.0438695036291
NP_014994.3	0.0191227059266	NA	NA	0.04202721550369999	NA	0.0341925548966	0.013253831188799999	0.0341925548966	0.0191227059266	NA	NA	NA	NA	0.026609473862099997	0.025987012427099998	0.03961646336230001	NA	NA	0.0141140542269
NP_012736.1	0.0406694931095	NA	NA	0.0171588188437	NA	0.0229452772768	0.0068360960662	0.0229452772768	0.0406694931095	NA	NA	NA	NA	0.0158895235953	0.019309184715	0.0639732130208	NA	NA	0.0562963623168
NP_013282.1	0.048193266179300004	NA	NA	0.033344337790200004	NA	0.0165347514401	0.0550966143719	0.0165347514401	0.048193266179300004	NA	NA	NA	NA	0.00297008827272	0.0140189572716	0.0351775408698	NA	NA	0.038910079114
NP_013581.1	0.052067493185	NA	NA	0.030531986615	NA	0.0038476423830900003	0.0224435345902	0.0038476423830900003	0.052067493185	NA	NA	NA	NA	0.011730967537799999	0.00795462375397	0.0589396004965	NA	NA	0.00361020433046
NP_009753.3	0.022370418253599998	NA	NA	NA	NA	0.014291290222799999	0.0590279614549	0.014291290222799999	0.022370418253599998	NA	NA	NA	NA	0.09508429659510001	NA	0.0406525354945	NA	NA	0.0792506508202
NP_014104.1	0.022894698582799997	NA	NA	NA	NA	0.00636806349161	0.00970312787184	0.00636806349161	0.022894698582799997	NA	NA	NA	NA	0.021989656060900004	NA	0.0196514066369	NA	NA	0.0671881897744
NP_015286.1	0.0161330832714	NA	NA	NA	NA	0.00784160772239	0.00518819714142	0.00784160772239	0.0161330832714	NA	NA	NA	NA	0.0534206869481	NA	0.0646106456815	NA	NA	0.0428117654286
NP_009975.1	0.0566762286245	0.0030486263115500002	NA	0.019870143367700002	0.0487288875088	0.0677858946841	0.00797972369638	0.0677858946841	0.0566762286245	0.00533326641635	0.0420708096672	NA	0.0350110906303	0.00912961453651	0.0332936155748	0.0104646160924	0.0420708096672	0.0420708096672	0.0491600635064
NP_015373.1	0.04259409851530001	0.0233454606944	0.00937399701185	0.016777245937	0.0503798494071	0.00624772594096	0.06559539632	0.00624772594096	0.04259409851530001	0.004703135266569999	0.007019095754129999	0.0362509007874	0.006568378603799999	0.0307821050117	0.018803331122900002	0.023580062390200003	0.007019095754129999	0.007019095754129999	0.0107288740908
NP_014271.3	0.0438796290805	NA	NA	0.031613138675099996	0.170676527275	0.0632421876325	0.00564057827626	0.0632421876325	0.0438796290805	0.0019006206047	0.124814217774	0.0186628247141	0.0340636152386	0.021626892435400003	0.0232303521786	0.038089093653699994	0.124814217774	0.124814217774	0.0493028197354
NP_015404.1	0.0072029707315	0.00878908128812	NA	0.015448698836600001	0.060420474982799996	0.00786873134626	0.00860409343016	0.00786873134626	0.0072029707315	0.0179438887277	0.0477058587053	0.0151787648016	0.0154958317068	0.0119049821176	0.0197859637227	0.0165669575856	0.0477058587053	0.0477058587053	0.0087231812871
NP_014315.1	0.0411903036448	0.016442383001700003	NA	0.007894413568279999	1.86144315698e-05	0.0162177585031	0.00572259190066	0.0162177585031	0.0411903036448	0.00381791100961	0.115169104381	0.0036424938003800002	0.00578612093272	0.005979948928439999	0.0529814551698	0.0147843308084	0.115169104381	0.115169104381	0.00270456680932
NP_010149.1	0.019753810208400002	0.022397295286699998	NA	0.0080030955445	0.050345129967	0.0198522860878	0.0178738797253	0.0198522860878	0.019753810208400002	0.009200441310209998	0.0852079994949	NA	0.0161446062298	0.0175205385421	0.004575726132079999	0.00308728055316	0.0852079994949	0.0852079994949	0.0165421898898
NP_014749.1	0.0259158196986	NA	NA	NA	NA	0.0290250655627	0.040793664173	0.0290250655627	0.0259158196986	NA	NA	NA	NA	NA	NA	0.010728753868200002	NA	NA	0.000974317822502
NP_010649.1	0.0183242186965	0.0273880365398	NA	0.025158159530700004	0.112224394956	0.0388239992546	0.024246441049200002	0.0388239992546	0.0183242186965	0.0028367884287399995	0.00104885022138	0.012700614254900001	0.044090514350699994	0.0234860651872	0.0261207513747	0.00473478435461	0.00104885022138	0.00104885022138	0.0527096485521
NP_015091.1	0.0272208780772	0.013274087516100002	NA	0.0092041265606	0.010701262479399998	0.034765898031999996	0.0185195686755	0.034765898031999996	0.0272208780772	0.0113138511335	0.130810564878	0.09048956293980001	0.0115275443238	0.019700360285700002	0.104722093817	0.0177101502278	0.130810564878	0.130810564878	0.00496077725048
NP_013611.1	0.027649436899200002	0.031828161746299995	NA	0.0182330258452	0.00456057238017	0.0774135409104	0.014710859349200002	0.0774135409104	0.027649436899200002	0.017309200410900002	0.0915223905841	0.0030851791095200002	0.007338929221119999	0.0295171228216	0.0519649064274	0.027349984744099998	0.0915223905841	0.0915223905841	0.0794616337281
NP_014275.3	0.0261118661611	0.065959090403	0.0307942248124	0.051118565837900004	0.00992449934707	0.0260678526382	0.0361379095596	0.0260678526382	0.0261118661611	0.012308412673799998	0.21378175463	0.031503375133099996	0.050739644149699996	0.0272455802361	0.0411989184964	0.023227239076799997	0.21378175463	0.21378175463	0.0274347578916
NP_010903.3	0.0427469624038	0.004942309270630001	0.00534632476639	0.0202132141775	0.0139140750283	0.0270650402622	0.00938169870349	0.0270650402622	0.0427469624038	0.00123311450547	0.0122312199999	0.0146333736959	0.0021489296140100003	0.00623234370172	0.0024882663585700003	0.0262447749242	0.0122312199999	0.0122312199999	0.000417421347932
NP_012473.1	0.0267682172836	0.0201706413775	NA	0.011821863259999999	0.0197059718739	0.0223822159303	0.00215218646093	0.0223822159303	0.0267682172836	0.00882044421375	0.00102695151305	0.063882427722	0.0328406780837	0.00918907138084	0.026529108444699998	0.0605753339471	0.00102695151305	0.00102695151305	0.027606484813
NP_015242.1	0.0126378041933	0.028920911650200002	0.0273782754176	0.023608600283200002	0.0265720529622	0.04081657922569999	0.0096320918585	0.04081657922569999	0.0126378041933	0.00846966118997	0.0922289735314	0.0131044379807	0.0754959902291	0.0262082542323	0.000198875186308	0.00481912683387	0.0922289735314	0.0922289735314	0.0512836139313
NP_014772.1	0.012807927941999999	0.020387677753400002	0.0152064955327	0.00740682998423	0.020106728967599997	0.0103739194587	0.09100526405449999	0.0103739194587	0.012807927941999999	0.0022031361634499997	0.0204808351085	0.0768494475083	0.027329285950599996	NA	0.049929870856300004	0.0215355872158	0.0204808351085	0.0204808351085	0.0314604904216
NP_010554.1	0.0121872275942	0.026176264076400002	NA	0.025193024145999998	0.0299944885762	0.0172697513118	0.0521133464188	0.0172697513118	0.0121872275942	0.010407615391200001	0.08746953405089998	0.00582198019891	0.0161000651112	0.0702737065752	0.00428504905028	0.0425204501893	0.08746953405089998	0.08746953405089998	0.00733420063509
NP_014551.1	0.0158407951417	0.00244288827686	0.017508403775	0.026317673004799997	0.020449494736799998	0.010534272648200001	0.034139554303700005	0.010534272648200001	0.0158407951417	0.005461843571520001	0.0232090863182	0.00536492280929	0.0246935798276	0.016069664791899998	0.00941258258428	0.021867117675400005	0.0232090863182	0.0232090863182	0.0024025824671
NP_009404.1	0.030350914038	0.00323161236649	0.024494192425000002	0.014529898335100001	0.0115127126547	0.037283816970300004	0.0637685614378	0.037283816970300004	0.030350914038	0.00651317506287	0.0191444323103	0.051580142739500005	0.0188529942833	0.022915026031	0.0541024242234	0.017915884163200002	0.0191444323103	0.0191444323103	0.0459194046175
NP_014218.2	0.0328966132658	0.011090041932000002	0.0112021130257	0.020227664000500002	0.026161079361400004	0.0312037626651	0.027063357549099998	0.0312037626651	0.0328966132658	0.010147753368700002	0.15295576693600002	0.042616881891099995	0.010034328902299999	0.048081436968	0.00337501398088	0.032899114519599995	0.15295576693600002	0.15295576693600002	0.0358216020002
NP_013714.1	0.026191112465800002	0.00620651474448	0.0200707157038	0.018028494706700003	0.0212155769939	0.00956795072888	0.105528729593	0.00956795072888	0.026191112465800002	0.0115444668865	0.08072292808060001	0.0530571463832	0.02933854863	0.027478690890700003	0.0327039658084	0.0434623856142	0.08072292808060001	0.08072292808060001	0.0765791550001
NP_012746.1	0.0176239348413	0.00235850475634	NA	0.0220772808072	0.0465725165039	0.047230118338400004	0.0678878003369	0.047230118338400004	0.0176239348413	0.00959491927258	0.039824657484	0.153113535923	0.037200380069800004	0.037124060034800004	0.0156208926816	0.043417689440400004	0.039824657484	0.039824657484	0.00787069612994
NP_009398.1	0.006483421587939999	0.00142863715344	0.0125863517149	0.00942720061397	0.008409755432020001	0.006215674564310001	0.0227005902919	0.006215674564310001	0.006483421587939999	0.0032854533320400003	0.0923074352318	0.00242865066662	0.017441262540799998	0.00495671290708	0.0126686443809	0.0175747184067	0.0923074352318	0.0923074352318	0.0201219318091
NP_013271.1	0.0233863195072	0.03798423581819999	0.0105941466304	0.019604787513599998	0.012850094002100002	0.015229170001900001	0.0125015433888	0.015229170001900001	0.0233863195072	0.00203634005141	0.030198842154200004	0.070767250066	0.0193595460105	0.0406408592292	0.00570630187701	0.049107399214300004	0.030198842154200004	0.030198842154200004	0.00895718377273
NP_010661.3	0.0321925523028	0.0068206105875900005	0.012464086349200001	0.013523741292700002	0.013512622880700001	0.0350110627536	0.0161104266994	0.0350110627536	0.0321925523028	0.0022949357146799998	0.08511689587189998	0.0370536502869	0.007186229484210001	0.0631530526583	0.0387928644526	0.010591892484899999	0.08511689587189998	0.08511689587189998	0.0714299899748
NP_014247.1	0.024809939060900003	NA	NA	0.0166623487829	NA	0.0313957382938	0.050793804805300005	0.0313957382938	0.024809939060900003	NA	NA	NA	NA	0.0277374592914	0.057277946185800004	0.0399157257126	NA	NA	0.0146261601734
NP_013593.1	0.019330728749	NA	NA	0.005382082076270001	NA	0.021994934813799997	0.0452643429372	0.021994934813799997	0.019330728749	NA	NA	NA	NA	0.013422507245	0.0673425530217	0.03874094606530001	NA	NA	0.0191355447585
NP_015380.1	0.0127577629194	0.0104370523287	0.00424395866274	0.009552580224120002	0.00743640693084	0.0107182360728	0.011736656360799999	0.0107182360728	0.0127577629194	0.00490909696449	0.04548578610230001	0.0197845169372	0.0175968925316	0.011182381056899999	0.00846662546107	0.032257238888300004	0.04548578610230001	0.04548578610230001	0.0266949277922
NP_009399.2	0.0161821017187	0.0105448692445	0.0105967528434	0.0104318437211	0.0129570917986	0.00712634441493	0.034118668020200006	0.00712634441493	0.0161821017187	0.0101528686366	0.0898394401535	0.00955140553394	0.0174762407727	0.024521971565	0.0015898441999300003	0.0270862745194	0.0898394401535	0.0898394401535	0.0199383896807
NP_012431.1	0.0310678472757	0.0318286077376	0.025540927111599998	0.0177652879206	0.052265648857399996	0.009698930108180001	0.0489810174814	0.009698930108180001	0.0310678472757	0.013525644488899998	0.0229859727144	0.0145335834363	0.014110691603099999	0.008824162925049998	0.00404842070096	0.0316040316651	0.0229859727144	0.0229859727144	0.0039941779154
NP_011323.3	0.0614004081128	NA	0.051382835169599995	0.015165887869200001	NA	0.132872744842	0.0641239171326	0.132872744842	0.0614004081128	NA	NA	NA	NA	0.200731143072	0.046877978548499996	0.137560194086	NA	NA	0.082405982269
NP_014587.1	0.014690855984200002	0.0222194425178	NA	0.0360614893272	NA	0.012254032158899999	0.0271742484578	0.012254032158899999	0.014690855984200002	NA	NA	0.041408972436599994	0.0116206795215	0.0311488575694	0.0219846719254	0.0077645482754700006	NA	NA	0.0169359102557
